FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,etablissement_nom,etab_adr,ouverture_jour,etablissement_categorie,terrain,inspection_tutelle,terrain_sport,ministere_tutelle,geometry
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-37a5,Maritime,Golfe,Golfe 3,Bè-Ouest,Gbonvie,JEP Gbonvie,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.219305364086317 6.154442768440968)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-37a4,Maritime,Golfe,Golfe 3,Bè-Ouest,Dogbeavou,EPP Adjalle Ga,S/C IEPP LOME CENTRE BP 2189,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2141753197902763 6.1520430759074065)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-37a3,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin lycee,EPL Debora Tout Va Bien Primaire,91 57 91 29,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2289294008875098 6.1471682541195625)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-37a2,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin elavagnon,EPL Amesika Lycée Primaire,"Tokoin elavagnon, Lomé, près du Camp GGE","{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Lomé-Ouest,Non,MEPSTA,POINT (1.2259933333333324 6.148538333333323)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-37a1,Maritime,Golfe,Golfe 3,Bè-Ouest,"Tokoin elavagnon, lomé",EPL Amesika Lycée JE,"Tokoin elavagnon, Lomé, près du Camp GGE","{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - individuel,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2259917359049046 6.148511143242439)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-37a0,Maritime,Golfe,Golfe 3,Bè-Ouest,Dogbeavou,CS Connaissance Plus Jardin,Nsp,"{Lundi,Mardi,Mercredi,Vendredi}",Jardin (maternelle),Domaine Prive de l'Etat,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2162111873828054 6.1505395258692825)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-379f,Maritime,Golfe,Golfe 3,Bè-Ouest,Dogbeavou,CS Connaissance Plus Primaire,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine Prive de l'Etat,IEPP Lomé-Ouest,Non,MEPSTA,POINT (1.2161999404262676 6.150582185133061)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-379e,Maritime,Golfe,Golfe 3,Bè-Ouest,Dogbeavou,CS Connaissance Plus College,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine Prive de l'Etat,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2163029691218716 6.150461184004021)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-379d,Maritime,Golfe,Golfe 3,Bè-Ouest,Dogbeavou,CS Connaissance Plus Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine Prive de l'Etat,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.21630385060655 6.150509663527494)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-379c,Maritime,Golfe,Golfe 3,Bè-Ouest,Doulassame,JEPL Rachete De Dieu,BP 13334,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - individuel,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2251730344687863 6.142398905714538)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-379b,Maritime,Golfe,Golfe 3,Bè-Ouest,Bassadji,EPL Rachete De Dieu,BP 13334,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Lomé-Ouest,Non,MEPSTA,POINT (1.2251666312188971 6.142420465137579)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-379a,Maritime,Golfe,Golfe 3,Bè-Ouest,Doulassame,EPP Gendarmerie,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Lomé-Ouest,Non,MEPSTA,POINT (1.224115948059076 6.141343821743881)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3799,Maritime,Golfe,Golfe 3,Bè-Ouest,Doulassame,JEP Camp Gendarmerie,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2245537461610685 6.140999454714589)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3798,Maritime,Golfe,Golfe 3,Bè-Ouest,Doulassame,CPL Rachete De Dieu,BP 13334,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2251562585703892 6.142443059373812)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3797,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin lycee,Lycée Scientifique Lome,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.2267454585850381 6.153954582045745)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3796,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin novissi elavagnon,Collège Lycée Tokoin 1,01BP 320Lome,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.2283494709142164 6.149851896903294)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3795,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin novissi elavagnon,Lycée Lycée Tokoin 1,01BP320Lome,"{Lundi,Mardi,Jeudi,Mercredi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.2281472544020602 6.150009292998908)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3794,Maritime,Vo,Vo 3,Dzrékpo,Dzrekpo centre,CS College,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Prive - individuel,IESG Vogan,Non,MEPSTA,POINT (1.5682933333333338 6.468371666666634)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3793,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin gbadago,Lycée Institut La Renaissance,01BP 2962,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2202111982315165 6.144032704508325)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3792,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin gbadago,College Institut La Renaissance,01BP 2962 LOME,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.220181983480707 6.143948520656927)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3791,Maritime,Golfe,Golfe 3,Bè-Ouest,Klikame,CS Saint Esprit College,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,autre,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.2084138248081615 6.166076498094562)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3790,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin lycee,Institution Montesqieu Primaire,BP 149,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - entreprise,IEPP Lomé-Ouest,Oui,MEPSTA,POINT (1.222318100054799 6.152752254050656)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-378f,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin lycee,Institution Montequieu College,BP 149,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - entreprise,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.222287523368793 6.152701764621996)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-378e,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin lycee,Institution Montesquieu Lycée,BP 149,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - entreprise,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2223195015697588 6.1527207631482534)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-378d,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin lycee,Institution Montesquieu JEL,BP 449,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - entreprise,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2222902664775386 6.152772451185251)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-378c,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin dogbeavu,EPC Dogbeavu,S/C IEPP LOME CENTRE BP 2189,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - entreprise,IEPP Lomé-Centre,Oui,MEPSTA,POINT (1.2092568841003581 6.155962552683234)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-378b,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin elagon,Lycée De Tokoin 2 Collège,Bp 2754 Lomé,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.2255140143803034 6.153207220608371)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-378a,Maritime,Golfe,Golfe 3,Bè-Ouest,Be klikame,CS Hcbis Francophone Primaire,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.205732667469125 6.169897358968385)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3789,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin elavagno,Lycée De Tokoin 2 Lycée,Bp 2754 Lomé,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2255123552788982 6.153196526055478)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3788,Plateaux,Akébou,Akébou 1,Veh,Veh-nyile,EPP Veh-nyile,BP03,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Ecole primaire,Domaine public de l'Etat,IEPP Akebou,Oui,MEPSTA,POINT (0.7272591400743879 7.657488224563422)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3787,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin elavagnon,CEG Cgge,Néant,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Domaine public de l'Etat,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.225627295506403 6.15110213329897)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3786,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin séminaire,JEC Nde Tokoin,BP 348,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine Prive de l'Etat,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2109471706457338 6.14905526373218)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3785,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin séminaire,EPC Nde Tokoin,BP 348,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine Prive de l'Etat,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2108772036817392 6.149332987237681)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3784,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin solidarite,EPP Dadzie Gb,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.20483826876935 6.1512692288162985)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3783,Maritime,Golfe,Golfe 3,Bè-Ouest,Klikame,EPL La Theorie Primaire,07h30 à 15h30,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Nsp,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2073709343622037 6.168874815632175)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3782,Maritime,Golfe,Golfe 3,Bè-Ouest,Be-klikame,Ecole Privee Les Anges,92636580,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - individuel,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.205455732476097 6.172531387553912)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3781,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin solidarite,CS La Grace Divine Jardin,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Ecole primaire,Nsp,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2052355247203776 6.152253351918763)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3780,Maritime,Golfe,Golfe 3,Bè-Ouest,Be-klikame,Ecole Privee Les Anges Primaire,92636580,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2052583333333327 6.172589999999996)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-377f,Maritime,Golfe,Golfe 3,Bè-Ouest,Bè klikame,Ecole Maternelle Le Sourire,BP 2151,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - entreprise,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2048343012226088 6.170895521190167)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-377e,Maritime,Golfe,Golfe 3,Bè-Ouest,Klikame,EPP Be Klikame Gb,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2056218611841214 6.17656165617181)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-377d,Maritime,Golfe,Golfe 3,Bè-Ouest,Be klikame,JEP Be Klikame,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2052022568299576 6.176676708777954)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-377c,Maritime,Golfe,Golfe 3,Bè-Ouest,Be-klikame,EPP Adjomayi,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Lomé-Centre,Oui,MEPSTA,POINT (1.2051590546113788 6.1693431781215295)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-377b,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin solidarite,EPP Dadzie Gc,90229242,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2046935634207412 6.1521018955753375)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-377a,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin cite,EPP Tokoin CITE,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.207076992200305 6.147927312086786)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3779,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin seminaire,JEPL Saint Daniel,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - Collectivite coutumiere,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2085755452556917 6.152938927939676)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3778,Maritime,Vo,Vo 3,Dzrékpo,Kpakpalakpenou,JEP Kpakpalakpenou Ga,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Vo-Nord,Non,MEPSTA,POINT (1.5720083789216477 6.441123276056268)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3777,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin solidarité,JEL Les Poussinets,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - individuel,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2041814853386985 6.149212685762201)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3776,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin solidarité,EPL Les Poussinets,S/C BP2309 LOME-TOGO TEL: 22215890,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2042350436892226 6.149097987981185)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3775,Maritime,Golfe,Golfe 3,Bè-Ouest,Be- klikame,EPP Be -klikame Ga,S/C IEPP LOME CENTRE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.205913843550726 6.17678069017318)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3774,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin dogbeavu,JEC Dogbeavu,S/C IEPP LOME CENTRE BP2189,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - entreprise,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2092733333333323 6.155968692961356)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3773,Plateaux,Akébou,Akébou 1,Veh,Veh-avagame,JEP Veh-avegame,BP03,"{Lundi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Akebou,Non,MEPSTA,POINT (0.6715405311450244 7.666403351851559)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3772,Maritime,Golfe,Golfe 3,Bè-Ouest,Above,CSI Al-nouriya Primaire,S/C IEPP LOME CENTRE BP 2189,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2096946774829502 6.154604693728794)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3771,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin above,EPL Saint Daniel,S/C IEPP LOME CENTRE BP 2189,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2084478244033234 6.153004217738251)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3770,Maritime,Golfe,Golfe 3,Bè-Ouest,Grand lome,JEP Tokoin CITE,01 BP2309,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2070720293417927 6.147988206206267)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-376f,Maritime,Golfe,Golfe 3,Bè-Ouest,Be-klikamz,CS Saint Esprit Primaire,90134921/ ecolesaintesprit@gmail.com,"{Lundi,Vendredi,Jeudi,Mercredi,Mardi}",Ecole primaire,Prive - entreprise,IEPP Lomé-Centre,Oui,MEPSTA,POINT (1.2080793129269083 6.166558216001577)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-376e,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin solidaire,JEP Tokion Solidarite,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Jardin (maternelle),Nsp,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.204110106461767 6.15115093957483)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-376d,Maritime,Golfe,Golfe 3,Bè-Ouest,Above,EPL Le Roseau,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2070254985430273 6.162651837302095)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-376c,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin solidarité,EPP Dadzie Ga,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Ecole primaire,Nsp,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2042701061887697 6.151803388045665)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-376b,Maritime,Golfe,Golfe 3,Bè-Ouest,Adjomayi,EPP Adjomayi Ga,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Ecole primaire,Domaine public de l'Etat,IEPP Lomé-Centre,Oui,MEPSTA,POINT (1.2048709363876748 6.169814628472659)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-376a,Maritime,Golfe,Golfe 3,Bè-Ouest,Adjomayi,JEP Adjomayi,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Nsp,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2044847271404555 6.16948185116887)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3769,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin abovey,CS Saint Esprit College,BP 2151-LOME TOGO,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,autre,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.208330160028074 6.165968693265652)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3768,Maritime,Golfe,Golfe 3,Bè-Ouest,Be-klikame,IS Horizon Primaire,BP 06,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2102332140242769 6.165533242915363)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3767,Maritime,Golfe,Golfe 3,Bè-Ouest,Be-klikame,IS Horizon JE,BP 06,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - individuel,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.2102281742028902 6.165547715463038)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3766,Maritime,Golfe,Golfe 3,Bè-Ouest,Be klikame,CS Hcbis Francophone JE,01 BP 30026,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - individuel,IEPP Lomé-Centre,Oui,MEPSTA,POINT (1.2056926093279345 6.170192494346008)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3765,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin solitarite,CS La Grace Divine Primaire,BSP,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Lomé-Ouest,Non,MEPSTA,POINT (1.2053354679028034 6.152343019139469)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3764,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin solidarite,Lycée Tokoin Solidarite,08 BP 8071,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.2049133333333342 6.150086666666657)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3763,Maritime,Golfe,Golfe 3,Bè-Ouest,Be-klikame,IS Horizon College,BP 06 Lomé-Togo,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2102449508384745 6.165551306025022)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3762,Maritime,Golfe,Golfe 3,Bè-Ouest,Be klikame,Lycée Be Klikame College,BP 1414 LOME,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.2053035661961948 6.17412689608835)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3761,Maritime,Golfe,Golfe 3,Bè-Ouest,Be klikame,Lycée Be Klikame Lycée,BP 1414 LOME,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2053876923618159 6.174127715220643)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-3760,Maritime,Golfe,Golfe 3,Bè-Ouest,Above,CSI Al-nouriya College,S/C IESG LOME CENTRE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - entreprise,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.209580850406395 6.154570739418643)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-375f,Maritime,Golfe,Golfe 3,Bè-Ouest,Tokoin solidarité,CS La Grace Divine College,S/C IESG LOME OUEST,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2051220270439515 6.152417423336233)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-375e,Maritime,Golfe,Golfe 3,Bè-Ouest,Be klikame,CS La Garanderie College,22BP401,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.204073070918927 6.178245706881267)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-375d,Maritime,Golfe,Golfe 3,Bè-Ouest,Be klikame,CS La Garanderie Primaire,22BP401,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.204137738748428 6.178302323791625)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-375c,Maritime,Golfe,Golfe 3,Bè-Ouest,Be klikame,CS Garanderie JE,BP401,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - individuel,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.204040934032531 6.178242218644293)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-375b,Maritime,Golfe,Golfe 3,Bè-Ouest,Be klikame,CS Hcbis Anglophone Primaire,01 BP 30026,"{Lundi,Mardi,Jeudi,Mercredi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Lomé-Centre,Non,MEPSTA,POINT (1.205744197221356 6.169882724264893)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-375a,Maritime,Golfe,Golfe 3,Bè-Ouest,Be-klikame,CS Hcbis Anglophone College,01BP30026,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2056109795077101 6.170150328603789)
