riasec_R,riasec_I,riasec_A,riasec_S,riasec_E,riasec_C,notes_n2,notes_n1,notes_actuelle,tendance_notes,moyenne_generale,score_60_40,match_riasec,ecart_notes_seuil,nb_consultations,en_favori,score_similarite_recherche,domaine_declare_match_filiere,constance_ambition,nb_echanges_domaine,serie,filiere_choisie,niveau_actuel,region,ordre,sexe,annee_session,statut
1,1,0,1,0,0,8.76,10.38,10.32,-1,10.32,0.403,0.328,0.03200000000000003,0,0,0.0,0.5,0.5,0,D,Génie Informatique,BAC_1,Grand Lomé,public,M,2024,REORIENTE
1,1,0,1,0,0,9.85,10.56,10.58,1,10.58,0.8130000000000001,0.642,0.05800000000000001,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Centrale,privé,M,2023,ADMIS
1,1,0,1,0,0,13.62,11.83,12.63,1,12.63,0.5828,0.578,0.26300000000000007,0,0,0.0,0.5,0.5,0,D,Génie Civil,BAC_1,Plateaux Ouest,public,M,2023,REORIENTE
1,1,0,1,0,0,8.8,8.83,8.69,-1,8.69,0.4526,0.512,-0.13100000000000006,0,0,0.0,0.5,0.5,0,A,Communication et Journalisme,BAC_1,Centrale,privé,M,2024,ADMIS
1,1,0,1,0,0,13.1,13.11,13.72,1,13.72,0.45999999999999996,0.439,0.37200000000000005,0,0,0.0,0.5,0.5,0,D,Génie Informatique,BAC_1,Grand Lomé,public,F,2024,REORIENTE
1,1,0,1,0,0,10.92,11.9,11.87,-1,11.87,0.3272,0.239,0.18699999999999992,0,0,0.0,0.5,0.5,0,A,Psychologie,BAC_1,Plateaux Ouest,public,M,2024,REORIENTE
1,1,0,1,0,0,10.17,7.77,9.8,1,9.8,0.5402,0.485,-0.019999999999999928,0,0,0.0,0.5,0.5,0,F3,Génie Civil,BAC_1,Maritime,public,M,2023,ADMIS
1,1,0,1,0,0,11.98,11.9,12.44,1,12.44,0.7766,0.68,0.24399999999999994,0,0,0.0,0.5,0.5,0,A,Histoire,BAC_1,Plateaux Ouest,public,F,2023,ADMIS
1,1,0,1,0,0,6.9,8.85,9.08,1,9.08,0.7866,0.621,-0.092,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Centrale,public,F,2023,REORIENTE
1,1,0,1,0,0,8.29,8.19,8.67,1,8.67,0.46240000000000003,0.265,-0.133,0,0,0.0,0.5,0.5,0,D,Sciences de l'Éducation,BAC_1,Kara,public,M,2024,ADMIS
1,1,0,1,0,0,8.81,10.85,10.74,-1,10.74,0.765,0.483,0.07400000000000002,0,0,0.0,0.5,0.5,0,D,Gestion des Entreprises,BAC_1,Grand Lomé,public,F,2023,ADMIS
1,1,0,1,0,0,8.61,9.26,9.93,1,9.93,0.47540000000000004,0.536,-0.007000000000000029,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Plateaux Est,privé,F,2024,REORIENTE
1,1,0,1,0,0,11.42,9.35,10.75,1,10.75,0.5748,0.63,0.075,0,0,0.0,0.5,0.5,0,D,Psychologie,BAC_1,Grand Lomé,public,M,2024,ADMIS
1,1,0,1,0,0,12.07,11.35,12.35,1,12.35,0.768,0.435,0.23499999999999996,0,0,0.0,0.5,0.5,0,A,Communication et Journalisme,BAC_1,Plateaux Ouest,public,M,2023,ADMIS
1,1,0,1,0,0,7.6,7.48,7.59,1,7.59,0.5626,0.535,-0.24100000000000002,0,0,0.0,0.5,0.5,0,A,Enseignement Primaire,BAC_1,Grand Lomé,public,F,2024,REORIENTE
1,1,0,1,0,0,9.27,9.68,10.29,1,10.29,0.4708,0.592,0.028999999999999915,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Centrale,public,F,2024,REORIENTE
1,1,0,1,0,0,10.8,11.26,10.97,-1,10.97,0.43679999999999997,0.696,0.09700000000000006,0,0,0.0,0.5,0.5,0,D,Psychologie,BAC_1,Plateaux Est,public,F,2024,REORIENTE
1,1,0,1,0,0,9.96,8.07,10.11,1,10.11,0.5598000000000001,0.702,0.010999999999999944,0,0,0.0,0.5,0.5,0,D,Sciences Forestières,BAC_1,Maritime,public,F,2024,REORIENTE
1,1,0,1,0,0,9.23,8.56,9.72,1,9.72,0.8444,0.626,-0.027999999999999935,0,0,0.0,0.5,0.5,0,D,Gestion des Entreprises,BAC_1,Maritime,privé,F,2023,REORIENTE
1,1,0,1,0,0,14.36,14.33,14.03,-1,14.03,0.4064,0.491,0.4029999999999999,0,0,0.0,0.5,0.5,0,D,Gestion des Entreprises,BAC_1,Centrale,public,F,2023,REORIENTE
1,1,0,1,0,0,7.77,8.0,7.98,-1,7.98,0.6764,0.206,-0.20199999999999996,0,0,0.0,0.5,0.5,0,A,Sociologie,BAC_1,Maritime,public,F,2023,REORIENTE
1,1,0,1,0,0,8.15,6.48,7.37,1,7.37,0.4538,0.539,-0.263,0,0,0.0,0.5,0.5,0,D,Sciences Infirmières,BAC_1,Grand Lomé,public,M,2024,REORIENTE
1,1,0,1,0,0,10.36,11.53,11.1,-1,11.1,0.6332,0.359,0.10999999999999996,0,0,0.0,0.5,0.5,0,A,Tourisme et Hôtellerie,BAC_1,Plateaux Ouest,public,F,2023,REORIENTE
1,1,0,1,0,0,11.17,9.37,10.47,1,10.47,0.7332000000000001,0.555,0.04700000000000006,0,0,0.0,0.5,0.5,0,D,Finance et Comptabilité,BAC_1,Grand Lomé,public,M,2023,REORIENTE
1,1,0,1,0,0,9.67,9.04,8.59,-1,8.59,0.5052000000000001,0.456,-0.14100000000000001,0,0,0.0,0.5,0.5,0,D,Biologie,BAC_1,Plateaux Est,privé,F,2024,REORIENTE
1,1,0,1,0,0,7.83,7.35,8.13,1,8.13,0.6396,0.462,-0.18699999999999992,0,0,0.0,0.5,0.5,0,D,Génie Informatique,BAC_1,Grand Lomé,public,M,2023,REORIENTE
1,1,0,1,0,0,6.9,6.11,7.64,1,7.64,0.7924,0.496,-0.23600000000000004,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Maritime,privé,M,2023,REORIENTE
1,1,0,1,0,0,10.63,11.25,12.42,1,12.42,0.6696,0.366,0.242,0,0,0.0,0.5,0.5,0,F3,Génie Électrique,BAC_1,Plateaux Ouest,privé,F,2023,REORIENTE
1,1,0,1,0,0,10.36,10.1,10.21,1,10.21,0.7406,0.551,0.021000000000000085,0,0,0.0,0.5,0.5,0,A,Lettres Modernes,BAC_1,Plateaux Est,privé,F,2023,ADMIS
1,1,0,1,0,0,9.47,9.52,9.55,1,9.55,0.59,0.35,-0.04499999999999993,0,0,0.0,0.5,0.5,0,A,Géographie,BAC_1,Plateaux Ouest,public,M,2023,ADMIS
1,1,0,1,0,0,11.94,12.25,13.0,1,13.0,0.7836,0.474,0.3,0,0,0.0,0.5,0.5,0,D,Tourisme et Hôtellerie,BAC_1,Grand Lomé,privé,M,2023,ADMIS
1,1,0,1,0,0,8.38,8.22,8.08,-1,8.08,0.5317999999999999,0.593,-0.192,0,0,0.0,0.5,0.5,0,G3,Sciences Infirmières,BAC_1,Grand Lomé,public,F,2023,ADMIS
1,1,0,1,0,0,7.95,9.56,9.43,-1,9.43,0.3638,0.305,-0.05700000000000003,0,0,0.0,0.5,0.5,0,A,Tourisme et Hôtellerie,BAC_1,Grand Lomé,public,F,2024,ADMIS
1,1,0,1,0,0,14.23,12.82,13.36,1,13.36,0.7464,0.495,0.33599999999999997,0,0,0.0,0.5,0.5,0,D,Sciences Infirmières,BAC_1,Maritime,public,M,2023,REORIENTE
1,1,0,1,0,0,11.04,11.3,11.69,1,11.69,0.388,0.28,0.16899999999999996,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Maritime,public,F,2024,REORIENTE
1,1,0,1,0,0,11.47,12.53,12.64,1,12.64,0.6836,0.392,0.26400000000000007,0,0,0.0,0.5,0.5,0,D,Sciences de l'Éducation,BAC_1,Centrale,public,M,2023,REORIENTE
1,1,0,1,0,0,10.72,11.03,11.28,1,11.28,0.7485999999999999,0.616,0.12799999999999995,0,0,0.0,0.5,0.5,0,A,Anglais,BAC_1,Grand Lomé,public,F,2023,ADMIS
1,1,0,1,0,0,12.02,12.44,13.7,1,13.7,0.8524,0.646,0.36999999999999994,0,0,0.0,0.5,0.5,0,A,Histoire,BAC_1,Maritime,public,M,2023,ADMIS
1,1,0,1,0,0,11.24,11.24,10.75,-1,10.75,0.3476,0.437,0.075,0,0,0.0,0.5,0.5,0,D,Enseignement Primaire,BAC_1,Plateaux Ouest,public,M,2024,REORIENTE
1,1,0,1,0,0,13.99,11.88,12.97,1,12.97,0.7394000000000001,0.842,0.29700000000000004,0,0,0.0,0.5,0.5,0,A,Géographie,BAC_1,Maritime,public,F,2023,ADMIS
1,1,0,1,0,0,8.85,8.94,9.88,1,9.88,0.7714000000000001,0.763,-0.011999999999999922,0,0,0.0,0.5,0.5,0,T1,Génie Électrique,BAC_1,Plateaux Est,privé,M,2024,REORIENTE
1,1,0,1,0,0,9.77,11.73,11.34,-1,11.34,0.6172,0.529,0.13399999999999998,0,0,0.0,0.5,0.5,0,A,STAPS (Activités Physiques et Sportives),BAC_1,Plateaux Ouest,privé,F,2024,REORIENTE
1,1,0,1,0,0,9.94,11.51,12.29,1,12.29,0.5122,0.643,0.22899999999999993,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Centrale,privé,M,2024,REORIENTE
1,1,0,1,0,0,11.76,13.36,13.65,1,13.65,0.5347999999999999,0.434,0.36500000000000005,0,0,0.0,0.5,0.5,0,D,Sciences Infirmières,BAC_1,Plateaux Ouest,public,F,2023,ADMIS
1,1,0,1,0,0,8.26,9.82,9.93,1,9.93,0.6142,0.358,-0.007000000000000029,0,0,0.0,0.5,0.5,0,A,Géographie,BAC_1,Maritime,privé,F,2024,ADMIS
1,1,0,1,0,0,12.18,12.37,12.8,1,12.8,0.665,0.497,0.2800000000000001,0,0,0.0,0.5,0.5,0,D,Finance et Comptabilité,BAC_1,Maritime,public,M,2023,ADMIS
1,1,0,1,0,0,10.25,10.19,10.71,1,10.71,0.6198,0.552,0.07100000000000009,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Plateaux Est,public,M,2023,ADMIS
1,1,0,1,0,0,10.67,10.23,11.29,1,11.29,0.6998,0.464,0.12899999999999992,0,0,0.0,0.5,0.5,0,A,Psychologie,BAC_1,Grand Lomé,public,M,2023,REORIENTE
1,1,0,1,0,0,7.48,9.09,8.65,-1,8.65,0.5052,0.213,-0.13499999999999995,0,0,0.0,0.5,0.5,0,A,Enseignement Primaire,BAC_1,Grand Lomé,public,M,2023,ADMIS
1,1,0,1,0,0,10.59,10.08,11.25,1,11.25,0.45159999999999995,0.7,0.125,0,0,0.0,0.5,0.5,0,D,Odontologie,BAC_1,Maritime,public,M,2024,REORIENTE
1,1,0,1,0,0,14.1,13.2,13.63,1,13.63,0.35840000000000005,0.341,0.3630000000000001,0,0,0.0,0.5,0.5,0,A,Tourisme et Hôtellerie,BAC_1,Kara,public,M,2024,ADMIS
1,1,0,1,0,0,9.37,9.99,10.86,1,10.86,0.7684,0.664,0.08599999999999994,0,0,0.0,0.5,0.5,0,D,Physique-Chimie,BAC_1,Plateaux Est,public,F,2023,ADMIS
1,1,0,1,0,0,9.63,8.89,9.0,1,9.0,0.6602,0.671,-0.1,0,0,0.0,0.5,0.5,0,D,Psychologie,BAC_1,Maritime,public,F,2024,REORIENTE
1,1,0,1,0,0,10.36,11.38,11.8,1,11.8,0.6834,0.339,0.18000000000000008,0,0,0.0,0.5,0.5,0,D,Enseignement Primaire,BAC_1,Savanes,privé,F,2023,ADMIS
1,1,0,1,0,0,7.29,11.03,9.7,-1,9.7,0.7310000000000001,0.44,-0.030000000000000072,0,0,0.0,0.5,0.5,0,A,Lettres Modernes,BAC_1,Centrale,public,F,2023,REORIENTE
1,1,0,1,0,0,11.9,11.2,12.03,1,12.03,0.7065999999999999,0.52,0.20299999999999993,0,0,0.0,0.5,0.5,0,D,Gestion des Entreprises,BAC_1,Maritime,privé,M,2024,ADMIS
1,1,0,1,0,0,11.25,12.0,12.5,1,12.5,0.6066,0.585,0.25,0,0,0.0,0.5,0.5,0,A,Tourisme et Hôtellerie,BAC_1,Grand Lomé,public,M,2024,ADMIS
1,1,0,1,0,0,9.9,10.68,11.8,1,11.8,0.6704,0.506,0.18000000000000008,0,0,0.0,0.5,0.5,0,D,Enseignement Primaire,BAC_1,Kara,public,M,2023,ADMIS
1,1,0,1,0,0,15.3,14.26,13.32,-1,13.32,0.7524,0.48,0.332,0,0,0.0,0.5,0.5,0,A,Tourisme et Hôtellerie,BAC_1,Maritime,privé,M,2023,ADMIS
1,1,0,1,0,0,11.41,11.44,11.28,-1,11.28,0.8024,0.65,0.12799999999999995,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Maritime,public,M,2023,REORIENTE
1,1,0,1,0,0,11.34,11.81,12.39,1,12.39,0.5834,0.485,0.23900000000000005,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Plateaux Ouest,privé,M,2024,ADMIS
1,1,0,1,0,0,11.87,11.49,12.47,1,12.47,0.8128000000000001,0.682,0.24700000000000005,0,0,0.0,0.5,0.5,0,A,Sciences Politiques,BAC_1,Grand Lomé,privé,F,2023,ADMIS
1,1,0,1,0,0,7.76,7.76,8.34,1,8.34,0.589,0.379,-0.166,0,0,0.0,0.5,0.5,0,D,Enseignement Primaire,BAC_1,Grand Lomé,public,M,2023,ADMIS
1,1,0,1,0,0,7.33,7.8,8.74,1,8.74,0.4786,0.4,-0.12599999999999997,0,0,0.0,0.5,0.5,0,D,Informatique,BAC_1,Kara,public,M,2024,REORIENTE
1,1,0,1,0,0,10.7,12.61,12.02,-1,12.02,0.5068,0.331,0.20199999999999996,0,0,0.0,0.5,0.5,0,A,Psychologie,BAC_1,Plateaux Ouest,public,F,2024,REORIENTE
1,1,0,1,0,0,14.63,14.05,14.2,1,14.2,0.3628,0.346,0.41999999999999993,0,0,0.0,0.5,0.5,0,A,Sciences Politiques,BAC_1,Centrale,public,M,2024,REORIENTE
1,1,0,1,0,0,7.63,9.52,10.21,1,10.21,0.3954,0.408,0.021000000000000085,0,0,0.0,0.5,0.5,0,A,STAPS (Activités Physiques et Sportives),BAC_1,Plateaux Est,public,F,2024,ADMIS
1,1,0,1,0,0,9.65,11.2,11.29,1,11.29,0.37060000000000004,0.421,0.12899999999999992,0,0,0.0,0.5,0.5,0,D,Médecine,BAC_1,Plateaux Ouest,public,F,2024,REORIENTE
1,1,0,1,0,0,9.18,10.25,10.93,1,10.93,0.788,0.485,0.09299999999999997,0,0,0.0,0.5,0.5,0,A,Communication et Journalisme,BAC_1,Savanes,public,F,2023,REORIENTE
1,1,0,1,0,0,13.59,13.08,14.63,1,14.63,0.5358,0.531,0.4630000000000001,0,0,0.0,0.5,0.5,0,D,Sciences de l'Éducation,BAC_1,Plateaux Ouest,privé,M,2024,ADMIS
1,1,0,1,0,0,10.38,11.47,11.9,1,11.9,0.3116,0.437,0.19000000000000003,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Plateaux Est,public,F,2024,ADMIS
1,1,0,1,0,0,8.49,9.29,9.4,1,9.4,0.532,0.622,-0.05999999999999996,0,0,0.0,0.5,0.5,0,A,Communication et Journalisme,BAC_1,Plateaux Est,public,F,2024,REORIENTE
1,1,0,1,0,0,9.32,10.6,11.3,1,11.3,0.6714,0.417,0.13000000000000006,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Grand Lomé,privé,M,2024,ADMIS
1,1,0,1,0,0,11.71,11.59,12.11,1,12.11,0.5065999999999999,0.515,0.21099999999999994,0,0,0.0,0.5,0.5,0,B,Psychologie,BAC_1,Kara,public,M,2024,ADMIS
1,1,0,1,0,0,9.65,8.41,9.58,1,9.58,0.6398,0.314,-0.041999999999999996,0,0,0.0,0.5,0.5,0,F4,Génie Mécanique,BAC_1,Maritime,public,F,2024,REORIENTE
1,1,0,1,0,0,8.2,8.57,7.77,-1,7.77,0.585,0.606,-0.22300000000000003,0,0,0.0,0.5,0.5,0,A,Lettres Modernes,BAC_1,Plateaux Est,public,M,2024,REORIENTE
1,1,0,1,0,0,10.45,9.34,9.9,1,9.9,0.648,0.648,-0.009999999999999964,0,0,0.0,0.5,0.5,0,B,Droit,BAC_1,Plateaux Ouest,privé,M,2024,ADMIS
1,1,0,1,0,0,9.41,8.94,10.11,1,10.11,0.6970000000000001,0.529,0.010999999999999944,0,0,0.0,0.5,0.5,0,C,Informatique,BAC_1,Plateaux Ouest,public,F,2023,REORIENTE
1,1,0,1,0,0,11.18,12.5,11.51,-1,11.51,0.707,0.563,0.15099999999999997,0,0,0.0,0.5,0.5,0,D,Sciences Infirmières,BAC_1,Plateaux Ouest,privé,M,2023,REORIENTE
1,1,0,1,0,0,12.58,14.0,13.14,-1,13.14,0.6428,0.452,0.31400000000000006,0,0,0.0,0.5,0.5,0,D,Génie Mécanique,BAC_1,Grand Lomé,public,F,2023,ADMIS
1,1,0,1,0,0,6.96,7.14,8.07,1,8.07,0.7482,0.597,-0.19299999999999998,0,0,0.0,0.5,0.5,0,A,Lettres Modernes,BAC_1,Centrale,public,F,2023,REORIENTE
1,1,0,1,0,0,12.06,11.77,11.92,1,11.92,0.456,0.453,0.192,0,0,0.0,0.5,0.5,0,D,STAPS (Activités Physiques et Sportives),BAC_1,Plateaux Ouest,public,M,2023,REORIENTE
1,1,0,1,0,0,10.59,11.26,11.47,1,11.47,0.5913999999999999,0.565,0.14700000000000008,0,0,0.0,0.5,0.5,0,A,Enseignement Primaire,BAC_1,Grand Lomé,public,M,2024,REORIENTE
1,1,0,1,0,0,9.53,10.56,11.24,1,11.24,0.6297999999999999,0.496,0.12400000000000003,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Savanes,privé,M,2024,ADMIS
1,1,0,1,0,0,8.46,8.01,8.72,1,8.72,0.6358,0.598,-0.12799999999999995,0,0,0.0,0.5,0.5,0,A,Sciences de l'Éducation,BAC_1,Centrale,public,M,2023,REORIENTE
1,1,0,1,0,0,5.76,8.08,7.56,-1,7.56,0.512,0.5,-0.24400000000000005,0,0,0.0,0.5,0.5,0,A,Lettres Modernes,BAC_1,Grand Lomé,privé,F,2024,ADMIS
1,1,0,1,0,0,7.21,7.33,6.99,-1,6.99,0.604,0.355,-0.301,0,0,0.0,0.5,0.5,0,G3,Gestion des Entreprises,BAC_1,Grand Lomé,privé,F,2023,ADMIS
1,1,0,1,0,0,9.04,8.36,9.43,1,9.43,0.7218,0.495,-0.05700000000000003,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Plateaux Ouest,public,M,2023,ADMIS
1,1,0,1,0,0,8.2,7.64,8.16,1,8.16,0.5364,0.741,-0.184,0,0,0.0,0.5,0.5,0,A,Enseignement Primaire,BAC_1,Kara,public,F,2024,REORIENTE
1,1,0,1,0,0,12.41,13.03,13.33,1,13.33,0.8048,0.527,0.333,0,0,0.0,0.5,0.5,0,D,Pharmacie,BAC_1,Maritime,privé,F,2023,REORIENTE
1,1,0,1,0,0,9.11,9.1,9.7,1,9.7,0.615,0.402,-0.030000000000000072,0,0,0.0,0.5,0.5,0,D,Finance et Comptabilité,BAC_1,Centrale,public,M,2023,REORIENTE
1,1,0,1,0,0,8.13,9.57,9.67,1,9.67,0.6212,0.581,-0.03300000000000001,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Maritime,privé,F,2024,ADMIS
1,1,0,1,0,0,9.64,7.52,9.24,1,9.24,0.7584,0.663,-0.07599999999999998,0,0,0.0,0.5,0.5,0,A,Communication et Journalisme,BAC_1,Maritime,public,M,2023,ADMIS
1,1,0,1,0,0,14.31,13.93,14.5,1,14.5,0.6292,0.55,0.45,0,0,0.0,0.5,0.5,0,D,Génie Informatique,BAC_1,Maritime,public,F,2023,REORIENTE
1,1,0,1,0,0,10.43,8.53,9.28,1,9.28,0.6648000000000001,0.696,-0.07200000000000006,0,0,0.0,0.5,0.5,0,D,Psychologie,BAC_1,Grand Lomé,privé,F,2024,ADMIS
1,1,0,1,0,0,9.14,8.95,8.6,-1,8.6,0.5791999999999999,0.302,-0.14000000000000004,0,0,0.0,0.5,0.5,0,A,STAPS (Activités Physiques et Sportives),BAC_1,Plateaux Est,privé,M,2023,ADMIS
1,1,0,1,0,0,9.71,10.42,10.56,1,10.56,0.5871999999999999,0.49,0.05600000000000005,0,0,0.0,0.5,0.5,0,G2,Finance et Comptabilité,BAC_1,Plateaux Ouest,public,F,2023,REORIENTE
1,1,0,1,0,0,9.58,9.25,10.34,1,10.34,0.6526,0.502,0.03399999999999999,0,0,0.0,0.5,0.5,0,A,Sciences Politiques,BAC_1,Maritime,public,F,2023,REORIENTE
1,1,0,1,0,0,10.25,10.84,10.92,1,10.92,0.5262,0.549,0.092,0,0,0.0,0.5,0.5,0,A,Anglais,BAC_1,Maritime,public,F,2024,ADMIS
1,1,0,1,0,0,9.0,8.8,9.59,1,9.59,0.6779999999999999,0.591,-0.041000000000000016,0,0,0.0,0.5,0.5,0,D,Gestion des Entreprises,BAC_1,Savanes,public,M,2023,ADMIS
1,1,0,1,0,0,8.06,7.67,7.58,-1,7.58,0.5651999999999999,0.501,-0.242,0,0,0.0,0.5,0.5,0,D,Sciences Infirmières,BAC_1,Grand Lomé,public,M,2024,ADMIS
1,1,0,1,0,0,7.24,6.39,7.8,1,7.8,0.42000000000000004,0.396,-0.22000000000000003,0,0,0.0,0.5,0.5,0,D,Psychologie,BAC_1,Maritime,public,F,2024,ADMIS
1,1,0,1,0,0,10.69,9.59,10.08,1,10.08,0.44320000000000004,0.718,0.008000000000000007,0,0,0.0,0.5,0.5,0,D,Finance et Comptabilité,BAC_1,Maritime,public,F,2024,REORIENTE
1,1,0,1,0,0,8.56,7.44,7.87,1,7.87,0.8009999999999999,0.654,-0.213,0,0,0.0,0.5,0.5,0,D,Psychologie,BAC_1,Plateaux Est,privé,F,2023,ADMIS
1,1,0,1,0,0,8.66,9.5,9.34,-1,9.34,0.43899999999999995,0.355,-0.06600000000000002,0,0,0.0,0.5,0.5,0,G3,Finance et Comptabilité,BAC_1,Grand Lomé,public,M,2023,REORIENTE
1,1,0,1,0,0,11.13,10.76,12.02,1,12.02,0.774,0.45,0.20199999999999996,0,0,0.0,0.5,0.5,0,D,Finance et Comptabilité,BAC_1,Savanes,privé,F,2023,ADMIS
1,1,0,1,0,0,7.08,7.35,8.15,1,8.15,0.7968,0.507,-0.18499999999999997,0,0,0.0,0.5,0.5,0,D,Finance et Comptabilité,BAC_1,Savanes,public,M,2023,REORIENTE
1,1,0,1,0,0,9.51,10.42,10.72,1,10.72,0.7548,0.402,0.07200000000000006,0,0,0.0,0.5,0.5,0,A,Sciences de l'Éducation,BAC_1,Maritime,privé,M,2023,ADMIS
1,1,0,1,0,0,10.38,10.37,10.48,1,10.48,0.7036,0.403,0.04800000000000004,0,0,0.0,0.5,0.5,0,F3,Génie Mécanique,BAC_1,Centrale,privé,F,2024,ADMIS
1,1,0,1,0,0,8.51,9.67,9.84,1,9.84,0.5868,0.627,-0.016000000000000014,0,0,0.0,0.5,0.5,0,D,Génie Civil,BAC_1,Maritime,privé,F,2024,REORIENTE
1,1,0,1,0,0,14.81,14.4,14.66,1,14.66,0.8248,0.595,0.466,0,0,0.0,0.5,0.5,0,D,Finance et Comptabilité,BAC_1,Grand Lomé,public,F,2023,REORIENTE
1,1,0,1,0,0,8.45,9.23,8.98,-1,8.98,0.32480000000000003,0.53,-0.10199999999999995,0,0,0.0,0.5,0.5,0,D,Tourisme et Hôtellerie,BAC_1,Savanes,public,F,2024,ADMIS
1,1,0,1,0,0,10.21,11.19,11.44,1,11.44,0.37560000000000004,0.555,0.14399999999999996,0,0,0.0,0.5,0.5,0,D,Sciences Infirmières,BAC_1,Maritime,public,M,2024,REORIENTE
1,1,0,1,0,0,13.38,12.93,12.7,-1,12.7,0.4926,0.57,0.2699999999999999,0,0,0.0,0.5,0.5,0,D,Sciences Infirmières,BAC_1,Savanes,public,M,2024,REORIENTE
1,1,0,1,0,0,10.22,11.16,10.68,-1,10.68,0.6456,0.444,0.06799999999999998,0,0,0.0,0.5,0.5,0,A,Lettres Modernes,BAC_1,Maritime,public,M,2023,REORIENTE
1,1,0,1,0,0,6.61,6.43,7.03,1,7.03,0.5634,0.513,-0.297,0,0,0.0,0.5,0.5,0,A,Communication et Journalisme,BAC_1,Grand Lomé,public,M,2024,REORIENTE
1,1,0,1,0,0,12.51,14.73,13.91,-1,13.91,0.6724,0.577,0.391,0,0,0.0,0.5,0.5,0,D,Psychologie,BAC_1,Plateaux Est,privé,F,2023,ADMIS
1,1,0,1,0,0,9.51,9.74,9.97,1,9.97,0.4056,0.468,-0.002999999999999936,0,0,0.0,0.5,0.5,0,D,Sociologie,BAC_1,Plateaux Ouest,public,M,2024,REORIENTE
1,1,0,1,0,0,12.77,11.48,12.21,1,12.21,0.6427999999999999,0.566,0.22100000000000009,0,0,0.0,0.5,0.5,0,D,Gestion des Entreprises,BAC_1,Centrale,public,M,2023,REORIENTE
1,1,0,1,0,0,10.62,9.6,10.26,1,10.26,0.5678000000000001,0.611,0.025999999999999978,0,0,0.0,0.5,0.5,0,G3,Finance et Comptabilité,BAC_1,Maritime,privé,F,2024,REORIENTE
1,1,0,1,0,0,8.18,9.2,8.75,-1,8.75,0.4986,0.519,-0.125,0,0,0.0,0.5,0.5,0,A,Géographie,BAC_1,Kara,public,F,2024,REORIENTE
1,1,0,1,0,0,6.48,5.89,7.22,1,7.22,0.5594,0.431,-0.278,0,0,0.0,0.5,0.5,0,A,Histoire,BAC_1,Grand Lomé,public,F,2024,REORIENTE
1,1,0,1,0,0,10.18,7.5,8.77,1,8.77,0.5974,0.472,-0.12300000000000004,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Grand Lomé,public,M,2024,REORIENTE
1,1,0,1,0,0,10.59,10.43,10.25,-1,10.25,0.7226,0.491,0.025,0,0,0.0,0.5,0.5,0,A,Psychologie,BAC_1,Savanes,public,M,2023,ADMIS
1,1,0,1,0,0,8.82,9.01,10.51,1,10.51,0.4034,0.335,0.050999999999999976,0,0,0.0,0.5,0.5,0,A,Lettres Modernes,BAC_1,Savanes,public,M,2024,REORIENTE
1,1,0,1,0,0,11.88,12.43,13.15,1,13.15,0.7704,0.441,0.31500000000000006,0,0,0.0,0.5,0.5,0,D,Génie Informatique,BAC_1,Grand Lomé,privé,M,2023,ADMIS
1,1,0,1,0,0,12.61,11.64,12.72,1,12.72,0.46959999999999996,0.289,0.2720000000000001,0,0,0.0,0.5,0.5,0,D,Histoire,BAC_1,Grand Lomé,public,M,2024,REORIENTE
1,1,0,1,0,0,7.81,8.62,9.05,1,9.05,0.34920000000000007,0.468,-0.09499999999999993,0,0,0.0,0.5,0.5,0,D,Sciences Forestières,BAC_1,Maritime,public,M,2024,REORIENTE
1,1,0,1,0,0,11.58,11.07,11.49,1,11.49,0.702,0.432,0.14900000000000002,0,0,0.0,0.5,0.5,0,A,Sciences de l'Éducation,BAC_1,Plateaux Est,public,F,2023,REORIENTE
1,1,0,1,0,0,8.37,9.84,9.61,-1,9.61,0.729,0.519,-0.039000000000000055,0,0,0.0,0.5,0.5,0,D,Informatique,BAC_1,Maritime,public,M,2023,REORIENTE
1,1,0,1,0,0,9.98,11.45,11.79,1,11.79,0.5962,0.169,0.1789999999999999,0,0,0.0,0.5,0.5,0,A,Anglais,BAC_1,Grand Lomé,public,M,2023,ADMIS
1,1,0,1,0,0,10.73,11.16,10.8,-1,10.8,0.7422,0.618,0.08000000000000007,0,0,0.0,0.5,0.5,0,D,Finance et Comptabilité,BAC_1,Centrale,public,M,2023,REORIENTE
1,1,0,1,0,0,10.76,11.38,11.59,1,11.59,0.5036,0.62,0.15899999999999997,0,0,0.0,0.5,0.5,0,A,Enseignement Primaire,BAC_1,Centrale,public,M,2024,REORIENTE
