row_id,niveau,serie,riasec_top3,riasec_score,note_actuelle,note_n1,note_n2,tendance_notes,score_aspiration,score_realite,score_engagement,score_recommandation,label
d8017ac70b5c4dc9,BAC_1,A,A|S|C,0.366,10.78,11.75,11.89,-1,0.382,0.559,0.695,0.517,0
c528a51701dd4184,BAC_1,A,C|E|A,0.692,8.94,7.94,10.33,1,0.628,0.628,0.456,0.602,0
f5b0046eadd842c3,BAC_1,A,A|S|I,0.431,10.66,10.28,9.75,1,0.468,0.754,0.305,0.587,1
064fac8f599e490e,BAC_1,A,C|E|I,0.601,9.77,9.68,10.51,1,0.619,0.679,0.359,0.61,0
e402ec9dedd84cd0,BAC_1,A,A|S|I,0.474,12.06,10.68,12.04,1,0.706,0.99,0.345,0.794,1
43b7538826f14b25,BAC_1,A,A|I|C,0.412,5.72,6.15,4.65,-1,0.582,0.485,0.1,0.461,1
6fde73cbd57d4846,BAC_1,A,S|E|C,0.555,7.16,5.82,5.26,1,0.539,0.759,0.595,0.658,0
92d2e62b3d464a3b,BAC_1,A,I|S|A,0.502,8.05,7.53,6.18,1,0.536,0.603,0.32,0.537,1
75cf3c324c404012,BAC_1,A,E|I|C,0.536,9.58,9.08,9.43,1,0.542,0.47,0.529,0.504,0
cc815c1b4aa0468b,BAC_1,D,I|S|R,0.557,10.78,9.83,7.79,1,0.573,0.706,0.565,0.638,1
e877c9b6c6d5496e,BAC_1,A,S|C|A,0.428,10.86,10.91,11.02,-1,0.422,0.931,0.595,0.703,0
09e99e8fdf9c4eda,BAC_1,D,I|R|A,0.577,8.33,8.36,8.91,-1,0.53,0.379,0.406,0.436,1
cfacccf37ec241e4,BAC_1,A,A|E|I,0.541,12.82,13.54,11.67,-1,0.301,0.497,0.445,0.421,1
055f7cbedb2640a5,BAC_1,A,E|I|C,0.487,8.75,8.78,10.02,-1,0.529,0.954,0.475,0.733,0
e8f6aa74732f49cf,BAC_1,T1,R|A|S,0.619,13.11,13.62,13.0,-1,0.559,0.785,0.449,0.656,1
d2a71441eb2e41d1,BAC_1,A,S|E|A,0.374,12.58,12.31,13.39,1,0.265,0.705,0.245,0.482,1
0c955bd58ea24789,BAC_1,A,S|A|E,0.473,11.39,11.49,12.27,-1,0.535,0.599,0.191,0.515,0
17475dbf1dcf465c,BAC_1,A,S|C|A,0.496,12.27,12.96,11.19,-1,0.49,0.601,0.806,0.593,1
befde5821378495b,BAC_1,A,E|C|A,0.595,13.82,12.04,11.85,1,0.623,0.846,0.644,0.738,1
e54696c78f0f4ade,BAC_1,A,I|S|A,0.531,7.88,6.58,6.87,1,0.463,0.976,0.385,0.708,1
6b5dbb7cdcc44d91,BAC_1,G3,C|E|I,0.499,10.9,10.61,12.09,1,0.524,0.573,0.94,0.611,1
26075187f7ee4801,BAC_1,A,R|S|C,0.584,12.08,11.86,10.88,1,0.603,0.816,0.83,0.744,1
e1c00a601dd142cc,BAC_1,D,I|C|R,0.534,9.8,9.11,10.48,1,0.618,0.38,0.55,0.489,0
ab5252d57d464ab6,BAC_1,A,I|A|S,0.486,11.26,9.94,9.83,1,0.505,0.547,0.588,0.538,0
21e84cb5926f4d37,BAC_1,G1,E|A|S,0.583,8.61,7.17,10.45,1,0.642,0.58,0.598,0.605,0
d28f4b03c3554945,BAC_1,G2,S|E|C,0.512,9.38,7.96,9.82,1,0.604,0.742,0.458,0.651,0
328b9fd5266649c3,BAC_1,E,C|I|E,0.49,11.0,10.81,11.54,1,0.338,0.865,0.417,0.613,1
6626e40d6cda4922,BAC_1,A,A|C|S,0.632,10.06,9.42,9.95,1,0.545,0.715,0.625,0.642,1
8616f1068af14ea7,BAC_1,A,A|I|E,0.548,12.61,12.37,12.79,1,0.479,0.99,0.301,0.708,1
1e07470e8aa84f6c,BAC_1,A,I|E|S,0.527,13.73,13.55,11.96,1,0.462,0.558,0.571,0.526,1
3271275b4daf4967,BAC_1,A,S|C|I,0.406,10.59,10.66,10.65,-1,0.515,0.346,0.478,0.425,0
cfde4130ced64f4d,BAC_1,A,S|A|I,0.466,10.84,11.87,8.82,-1,0.675,0.947,0.46,0.779,1
f6f5fb418d094e87,BAC_1,A,A|S|E,0.519,11.98,12.62,10.84,-1,0.667,0.672,0.331,0.619,1
049ab30024174bda,BAC_1,D,S|C|R,0.512,12.72,11.6,12.33,1,0.499,0.321,0.423,0.399,0
e02a64f4d0174309,BAC_1,D,E|S|I,0.613,10.69,9.31,10.3,1,0.511,0.988,0.824,0.797,1
13cf8800866b4af6,BAC_1,D,A|S|C,0.407,10.73,10.63,8.95,1,0.387,0.77,0.705,0.626,1
cfa9b0c26ac14a88,BAC_1,D,S|C|A,0.389,10.39,9.83,12.01,1,0.205,0.474,0.127,0.328,1
5d7d7cd6001d455e,BAC_1,G2,C|E|I,0.537,9.94,8.84,9.62,1,0.521,0.537,0.548,0.533,1
9310b18951a74e0d,BAC_1,A,S|C|I,0.511,10.83,11.83,9.42,-1,0.427,0.596,0.392,0.506,1
dc54e8714eea474a,BAC_1,C,I|R|A,0.553,10.39,9.23,10.94,1,0.389,0.99,0.367,0.686,1
fae6f9a622d14230,BAC_1,G2,S|I|C,0.575,7.12,7.63,7.44,-1,0.649,0.622,0.692,0.642,0
dc0d71d6a3c74d45,BAC_1,A,E|S|A,0.544,10.73,9.85,12.41,1,0.5,0.347,0.732,0.458,0
f1184e4347c745c3,BAC_1,A,S|I|C,0.499,10.81,10.25,10.89,1,0.478,0.831,0.426,0.646,1
6360954e0a5740fb,BAC_1,D,I|R|C,0.584,11.25,11.36,10.02,-1,0.757,0.745,0.849,0.765,1
0e76629a1ab146ea,BAC_1,G2,E|R|C,0.592,9.48,9.57,8.94,-1,0.569,0.64,0.5,0.594,0
95fc11fbf4ef4722,BAC_1,A,I|E|C,0.573,10.2,10.52,8.46,-1,0.525,0.487,0.602,0.518,0
7aae4ce9537943f7,BAC_1,D,I|S|R,0.546,8.54,7.78,8.26,1,0.341,0.408,0.319,0.372,0
3ceee532016549de,BAC_1,D,S|C|E,0.679,14.49,15.15,13.28,-1,0.69,0.526,0.811,0.626,1
bf58e9742ca04a47,BAC_1,A,A|S|I,0.5,15.11,14.78,13.81,1,0.493,0.99,0.44,0.734,1
e46be3dfabd64540,BAC_1,A,A|I|S,0.517,10.25,9.83,8.31,1,0.475,0.494,0.476,0.485,0
a40a0a4494444c87,BAC_1,A,A|S|I,0.395,10.32,9.58,10.54,1,0.592,0.726,0.42,0.633,1
583db820e0f440d5,BAC_1,D,S|C|A,0.597,10.75,11.2,9.02,-1,0.759,0.99,0.588,0.849,0
7a154a1723724ff9,BAC_1,D,I|E|C,0.612,12.03,11.44,10.65,1,0.549,0.712,0.74,0.659,1
b5c4b9a0fb934f23,BAC_1,A,I|R|C,0.488,11.24,9.79,10.83,1,0.399,0.858,0.733,0.679,1
031117c30bf94068,BAC_1,A,E|C|I,0.443,9.84,8.18,9.42,1,0.513,0.374,0.725,0.475,1
dffe3b5cc107414f,BAC_1,A,I|C|E,0.472,11.12,11.33,11.35,-1,0.457,0.696,0.539,0.589,1
4dab0f9485984816,BAC_1,A,A|E|I,0.615,7.78,6.72,7.96,1,0.463,0.44,0.15,0.405,1
7d56eed582ba4a35,BAC_1,B,E|S|C,0.474,7.03,6.78,5.03,1,0.645,0.723,0.897,0.722,1
07c7ce4c449f4f4b,BAC_1,D,I|S|R,0.503,7.71,7.35,7.13,1,0.425,0.879,0.172,0.614,0
d47aca32ea614636,BAC_1,D,R|I|C,0.572,14.97,13.25,13.91,1,0.602,0.57,0.43,0.56,1
e9d2645794a942de,BAC_1,A,S|A|C,0.532,13.22,12.96,12.77,1,0.599,0.815,0.736,0.727,1
2c147c6bffee4012,BAC_1,D,I|C|S,0.615,11.8,12.02,10.36,-1,0.611,0.378,0.572,0.488,0
f76bb08ee075469b,BAC_1,A,A|S|C,0.498,8.76,8.15,9.36,1,0.631,0.302,0.93,0.511,1
2ef1228fb44b46ee,BAC_1,A,S|A|I,0.452,11.78,11.8,12.27,-1,0.341,0.795,0.411,0.579,1
a289eb774bf84fb6,BAC_1,A,A|E|S,0.452,12.03,9.79,11.81,1,0.39,0.912,0.349,0.645,1
ac9641e5104740ce,BAC_1,D,I|S|C,0.621,12.78,11.84,12.02,1,0.58,0.706,0.414,0.618,0
de010d120f67469c,BAC_1,A,A|S|C,0.499,12.14,11.94,11.8,1,0.608,0.888,0.46,0.726,1
c13db51065ad4604,BAC_1,A,A|S|C,0.548,8.43,8.38,7.05,1,0.622,0.386,0.519,0.489,0
e218e9a45d774202,BAC_1,D,C|A|I,0.412,12.82,12.38,10.5,1,0.455,0.66,0.767,0.604,1
c246a314b02648b6,BAC_1,D,I|R|A,0.458,11.44,11.75,11.05,-1,0.407,0.399,0.655,0.44,0
d8597c23e67340ae,BAC_1,A,S|A|E,0.539,10.1,11.3,10.82,-1,0.398,0.377,0.34,0.379,0
e3357e51ac5b4218,BAC_1,D,C|E|S,0.45,10.98,12.11,10.88,-1,0.331,0.637,0.618,0.527,0
bfdb0f3b7f254f86,BAC_1,D,I|S|A,0.472,16.89,16.09,16.35,1,0.424,0.389,0.621,0.436,0
e90ed83e17a54b2e,BAC_1,A,E|A|S,0.62,10.42,10.33,9.65,1,0.613,0.568,0.332,0.548,1
39ddd01449664fab,BAC_1,D,C|S|A,0.612,10.56,11.12,9.33,-1,0.549,0.711,0.444,0.614,1
93e5c21de07e4c10,BAC_1,A,E|S|A,0.6,9.33,9.33,10.62,1,0.599,0.944,0.453,0.75,0
283ef6b2c099437c,BAC_1,A,S|A|I,0.377,10.19,9.78,9.71,1,0.551,0.98,0.565,0.768,0
43e4b264b7b94e6c,BAC_1,D,I|R|C,0.603,10.5,8.43,10.83,1,0.541,0.337,0.827,0.482,0
22f4bca851db438d,BAC_1,A,A|I|C,0.576,11.44,10.25,10.67,1,0.715,0.9,0.491,0.774,1
9993db52ed1541ce,BAC_1,A,C|A|I,0.537,11.4,11.4,10.99,1,0.415,0.99,0.748,0.752,0
0122c1f0b8c84352,BAC_1,D,S|C|I,0.65,12.96,12.17,12.36,1,0.644,0.252,0.708,0.458,0
8f3ba9f6883d45c0,BAC_1,A,S|I|E,0.446,5.96,6.09,5.86,-1,0.391,0.947,0.858,0.739,0
3068535061894826,BAC_1,A,A|I|S,0.449,11.97,11.15,11.44,1,0.289,0.99,0.288,0.639,0
dd90a0e20be243f1,BAC_1,A,E|S|C,0.553,12.02,12.59,10.86,-1,0.426,0.358,0.7,0.433,0
fd4aa57bc7f94969,BAC_1,D,E|S|I,0.501,8.95,8.1,8.39,1,0.408,0.609,0.1,0.462,1
67a50da7794b45de,BAC_1,D,R|C|I,0.526,12.08,11.33,13.08,1,0.412,0.469,0.314,0.425,0
647e3bc1226540c2,BAC_1,D,R|E|C,0.615,11.79,12.12,10.66,-1,0.552,0.859,0.611,0.714,1
79169875f3c64414,BAC_1,D,E|C|I,0.567,11.44,12.22,10.26,-1,0.432,0.474,0.501,0.464,0
dc205468af574319,BAC_1,A,E|I|A,0.58,8.37,8.83,7.91,-1,0.624,0.689,0.673,0.664,0
3dba8660ffb24522,BAC_1,A,A|I|S,0.487,8.27,8.21,7.44,1,0.468,0.956,0.474,0.713,1
ebc30732688340d8,BAC_1,D,I|E|R,0.563,14.29,14.68,15.17,-1,0.408,0.188,0.566,0.322,0
7783be65c13f40fa,BAC_1,D,E|S|A,0.478,12.18,12.06,11.23,1,0.48,0.849,0.448,0.66,0
6eccd937a7c64bfc,BAC_1,D,I|E|S,0.452,10.73,10.17,10.37,1,0.256,0.1,0.413,0.202,0
687d1d93a7b54e43,BAC_1,D,R|I|C,0.625,10.48,9.84,9.35,1,0.725,0.296,0.871,0.532,0
6d45c127296b4150,BAC_1,A,E|I|A,0.517,8.95,9.66,7.66,-1,0.49,0.338,0.426,0.405,1
3001c79e543c488f,BAC_1,D,R|I|E,0.55,13.29,13.11,13.21,1,0.572,0.819,0.223,0.643,0
589760ff38334d90,BAC_1,A,S|C|A,0.432,8.23,7.44,6.74,1,0.338,0.806,0.577,0.608,1
6638d9b1a20e4491,BAC_1,D,R|I|E,0.618,11.31,11.55,10.15,-1,0.612,0.99,0.497,0.784,0
90731306957b4f06,BAC_1,D,E|C|A,0.537,9.09,8.02,8.25,1,0.712,0.485,0.1,0.507,1
1a442151eebe4842,BAC_1,D,R|C|S,0.551,11.4,12.33,9.55,-1,0.6,0.591,0.678,0.607,0
f53116a216664614,BAC_1,A,C|I|R,0.513,11.67,12.06,12.13,-1,0.382,0.745,0.559,0.59,0
312bd74f45fd4204,BAC_1,D,R|C|E,0.559,9.55,9.27,10.41,1,0.588,0.621,0.375,0.573,0
3aaa1b579a6544c9,BAC_1,D,R|E|I,0.512,12.95,12.12,11.63,1,0.67,0.99,0.53,0.809,0
cc5d0adc01b640b9,BAC_1,D,S|I|E,0.447,7.25,6.69,6.0,1,0.408,0.787,0.607,0.627,0
7bf6e130de924e92,BAC_1,D,C|I|A,0.436,12.29,11.39,10.93,1,0.346,0.51,0.419,0.439,0
af1dcc5c5b324a99,BAC_1,D,A|C|I,0.452,10.35,10.7,8.88,-1,0.371,0.609,0.535,0.515,1
ee6a2eda11e840a8,BAC_1,D,S|I|E,0.453,8.12,7.62,8.27,1,0.442,0.268,0.516,0.366,0
378685d700ea488c,BAC_1,A,E|I|S,0.678,8.55,8.43,7.65,1,0.882,0.89,0.501,0.829,0
160bd2e123414fa4,BAC_1,D,I|A|S,0.55,11.35,10.24,9.67,1,0.647,0.728,0.412,0.652,1
6a664c97c4a44285,BAC_1,F2,R|I|C,0.554,9.8,8.34,8.21,1,0.394,0.308,0.391,0.35,0
63d745444d7b40bd,BAC_1,D,C|E|I,0.565,8.23,7.91,7.6,1,0.376,0.807,0.665,0.635,0
0f8b4b44de7c42c1,BAC_1,A,R|C|S,0.4,12.13,12.52,12.53,-1,0.454,0.78,0.524,0.628,1
e0c7134a4c3b49bf,BAC_1,A,I|S|A,0.477,8.76,8.55,7.66,1,0.454,0.99,0.516,0.731,0
a2682de236f24164,BAC_1,A,A|S|I,0.528,10.81,9.85,10.37,1,0.587,0.519,0.623,0.559,1
6b8eed0974d944bf,BAC_1,A,I|C|A,0.613,11.24,11.27,12.17,-1,0.542,0.834,0.564,0.691,0
1525e22b9dd141dd,BAC_1,D,I|C|S,0.591,11.86,11.95,10.99,-1,0.51,0.888,0.37,0.678,0
e603b317a6c546f3,BAC_1,A,A|C|S,0.503,10.29,10.76,9.61,-1,0.45,0.606,0.827,0.585,0
1d0d14efd73142b3,BAC_1,A,S|R|A,0.539,8.97,8.81,9.08,1,0.566,0.638,0.452,0.585,0
cabf168b91054df8,BAC_1,A,C|I|E,0.679,8.08,7.92,8.38,1,0.664,0.804,0.559,0.718,0
dca5eb6b599642bb,BAC_1,A,R|A|S,0.465,10.79,11.1,10.44,-1,0.448,0.988,0.673,0.752,1
a7cceb28e2d14e55,BAC_1,D,C|I|E,0.463,6.88,7.55,6.92,-1,0.49,0.98,0.467,0.731,1
ced0f0b996fa4448,BAC_1,D,E|I|C,0.574,7.93,7.74,6.68,1,0.625,0.798,0.438,0.683,0
e4b388328d254615,BAC_1,A,A|E|I,0.559,11.8,10.68,10.36,1,0.56,0.509,0.406,0.512,0
909af4ed1cf544dc,BAC_1,D,S|I|C,0.441,9.74,8.87,7.65,1,0.401,0.564,0.522,0.501,0
9895d2d4814146d6,BAC_1,F4,R|E|C,0.673,9.99,9.97,9.18,1,0.678,0.814,0.543,0.726,1
9a710c8e66e84299,BAC_1,D,C|I|E,0.582,6.12,4.52,5.71,1,0.738,0.351,0.439,0.5,0
0228b76355204ee4,BAC_1,D,S|I|A,0.648,14.66,15.48,15.12,-1,0.651,0.96,0.299,0.753,0
98ad0160d94e4355,BAC_1,D,S|C|I,0.577,13.51,13.36,13.4,1,0.524,0.418,0.375,0.449,1
a720f008ec254176,BAC_1,A,A|S|I,0.58,9.29,9.76,9.55,-1,0.773,0.92,0.267,0.77,1
28fe8dc68b5a449a,BAC_1,A,S|A|C,0.501,10.76,11.1,9.99,-1,0.618,0.504,0.286,0.511,0
deec066a16324e72,BAC_1,A,A|E|C,0.475,8.2,6.77,7.88,1,0.462,0.558,0.452,0.509,0
bf601884f7c544bd,BAC_1,D,C|E|R,0.468,11.5,11.27,8.37,1,0.461,0.725,0.831,0.648,0
5ed89f3220b44f20,BAC_1,A,E|I|C,0.548,12.02,11.57,12.06,1,0.596,0.616,0.714,0.624,1
fdb7b04b2a6a4200,BAC_1,A,I|A|E,0.51,8.66,8.71,9.04,-1,0.573,0.802,0.104,0.617,0
33a36549dc0641bf,BAC_1,D,I|E|C,0.557,10.56,8.7,10.77,1,0.481,0.201,0.54,0.35,0
1b5ec23ab82e4572,BAC_1,D,R|I|E,0.487,11.23,10.39,10.62,1,0.441,0.438,0.467,0.443,0
2a29590a892243e3,BAC_1,D,A|I|E,0.422,11.98,11.81,11.66,1,0.435,0.99,0.629,0.742,0
1d58f39f050049c5,BAC_1,A,A|I|C,0.451,10.43,10.22,11.81,1,0.378,0.364,0.601,0.404,0
d5cf519040e44ff6,BAC_1,G3,E|C|S,0.529,11.3,10.61,10.9,1,0.395,0.534,0.508,0.481,0
f94f04627dbf4c14,BAC_1,A,S|R|C,0.57,10.55,11.13,11.06,-1,0.729,0.475,0.551,0.575,0
2a1692933b6e445c,BAC_1,A,C|E|A,0.553,10.73,10.85,11.06,-1,0.511,0.391,0.542,0.456,1
cc0597a42e734a39,BAC_1,A,S|E|C,0.608,9.95,9.8,10.48,1,0.634,0.856,0.327,0.699,1
7f21b206fc2b4f84,BAC_1,D,E|S|C,0.575,10.17,9.82,8.37,1,0.441,0.207,0.56,0.342,1
7fdfb2b7f18c41ad,BAC_1,A,E|S|C,0.524,11.47,11.43,11.32,1,0.519,0.837,0.864,0.73,0
665b80b3a2934cc1,BAC_1,D,I|C|R,0.585,12.12,12.92,12.51,-1,0.538,0.487,0.805,0.552,0
68ef6662ccc34586,BAC_1,A,S|A|I,0.592,9.68,9.78,7.79,-1,0.625,0.804,0.305,0.666,0
4c692073c1f84819,BAC_1,A,A|S|E,0.396,9.23,8.5,8.71,1,0.384,0.718,0.664,0.593,0
40ad57ef41834e3d,BAC_1,D,C|R|S,0.586,12.61,12.96,11.13,-1,0.566,0.1,0.178,0.275,0
4464eec4a48f47fb,BAC_1,A,E|A|S,0.514,8.42,8.06,8.02,1,0.569,0.684,0.293,0.585,1
e2469e936a4648a7,BAC_1,D,C|E|I,0.446,9.67,9.24,8.98,1,0.582,0.628,0.44,0.584,1
abfd9e627b7845db,BAC_1,D,I|R|A,0.544,8.49,8.48,8.9,1,0.716,0.822,0.99,0.81,0
b6a6c7b16e60454c,BAC_1,D,I|E|C,0.588,10.54,11.51,9.95,-1,0.474,0.407,0.362,0.424,0
bdc44c062797479b,BAC_1,D,C|A|I,0.441,10.52,10.08,11.61,1,0.435,0.787,0.263,0.585,0
de9d7d8bac2c493d,BAC_1,D,I|E|C,0.535,10.23,9.34,11.83,1,0.697,0.394,0.343,0.492,1
c5b4974224e84d99,BAC_1,D,I|R|C,0.467,12.79,11.0,12.54,1,0.482,0.573,0.1,0.47,0
2ab6f7192b3d4c7c,BAC_1,A,A|S|E,0.53,10.03,9.51,9.87,1,0.592,0.447,0.409,0.492,1
c317f96121b6456d,BAC_1,A,I|C|S,0.435,10.11,10.81,10.0,-1,0.508,0.574,0.43,0.529,0
2d11dbeb30be40cc,BAC_1,A,S|I|A,0.57,9.68,9.37,9.02,1,0.627,0.964,0.99,0.85,0
4f97b175c47c4120,BAC_1,A,S|R|A,0.573,9.43,8.99,8.7,1,0.527,0.776,0.851,0.7,0
36cb9a5165f24d05,BAC_1,A,E|C|S,0.492,12.28,12.24,12.06,1,0.544,0.248,0.49,0.388,1
c35dd0f5a7104f7f,BAC_1,A,S|A|E,0.524,13.24,12.58,14.11,1,0.502,0.188,0.537,0.35,1
a60e248b63574007,BAC_1,D,S|R|I,0.608,12.93,13.6,10.59,-1,0.691,0.458,0.465,0.541,0
6e8af9e0d1d74b66,BAC_1,A,R|S|E,0.466,9.29,8.9,8.52,1,0.308,0.889,0.661,0.651,1
56cc069da2da4e00,BAC_1,G1,C|E|I,0.503,10.28,10.25,11.33,1,0.463,0.634,0.515,0.556,1
1623b70e5e30421e,BAC_1,D,C|R|I,0.595,11.3,10.95,9.64,1,0.558,0.664,0.676,0.629,1
5377a19dbb654e84,BAC_1,D,I|S|A,0.555,10.02,8.69,8.23,1,0.528,0.627,0.44,0.564,0
1ea182dcbdf74fa6,BAC_1,A,R|E|A,0.527,11.34,11.23,10.75,1,0.543,0.99,0.559,0.769,1
60a74a6c9c574858,BAC_1,D,S|E|I,0.564,12.64,12.24,12.99,1,0.584,0.617,0.391,0.571,0
0d50efa2f5cb4af3,BAC_1,A,S|I|A,0.576,10.23,9.92,10.62,1,0.561,0.824,0.42,0.671,1
3a4a8a5687634be0,BAC_1,D,S|C|R,0.568,10.7,10.43,9.48,1,0.539,0.434,0.481,0.478,0
bc405d800e004820,BAC_1,D,I|E|S,0.49,12.17,11.82,11.04,1,0.291,0.99,0.446,0.664,1
1c86aac3cc324bfb,BAC_1,D,I|S|C,0.647,11.8,11.86,11.95,-1,0.619,0.844,0.464,0.708,0
38fb6d0661f94ede,BAC_1,C,I|A|R,0.456,10.06,9.45,7.62,1,0.406,0.763,0.505,0.599,1
5a3a5300e4b3445d,BAC_1,D,R|I|C,0.489,9.56,9.14,9.43,1,0.548,0.663,0.522,0.602,0
37c900b56f7a4009,BAC_1,D,S|R|I,0.579,13.89,12.33,14.17,1,0.57,0.422,0.766,0.525,0
3ec0ee94754e4ece,BAC_1,A,S|C|I,0.41,12.24,12.56,13.71,-1,0.393,0.808,0.596,0.631,1
356a9166d9794e06,BAC_1,A,S|A|I,0.448,15.09,14.56,13.58,1,0.375,0.673,0.43,0.532,1
1ffd6ab1b3904662,BAC_1,D,C|I|E,0.517,10.22,8.97,10.22,1,0.562,0.578,0.287,0.529,0
8bbc4275fca64752,BAC_1,D,S|C|E,0.594,9.12,8.41,8.38,1,0.661,0.301,0.677,0.483,0
e18a482280864ea7,BAC_1,D,C|I|E,0.498,9.01,9.78,8.73,-1,0.388,0.427,0.418,0.412,0
fbd8963b941f47fe,BAC_1,A,A|S|I,0.488,10.67,9.09,9.44,1,0.389,0.359,0.593,0.404,0
d6a75db7bcc040a6,BAC_1,A,A|S|I,0.521,12.47,12.48,12.51,-1,0.593,0.99,0.591,0.791,1
e1c98056014b415d,BAC_1,D,I|E|C,0.498,11.84,11.81,12.05,1,0.452,0.99,0.558,0.737,0
49af54d983f54902,BAC_1,A,S|I|A,0.5,9.47,9.34,7.08,1,0.285,0.264,0.378,0.289,1
5dbfc01ada674e28,BAC_1,A,A|S|C,0.491,7.41,6.91,7.44,1,0.464,0.375,0.399,0.41,0
a8ed0ed38f0e43b8,BAC_1,D,S|I|C,0.436,14.69,14.52,14.87,1,0.435,0.575,0.524,0.518,0
b000a94107bd49d1,BAC_1,D,R|I|C,0.578,7.88,7.73,5.9,1,0.566,0.539,0.847,0.595,0
28045f6be3a5409a,BAC_1,A,A|S|I,0.498,11.5,11.36,11.38,1,0.545,0.331,0.483,0.428,0
3d276a72644c472f,BAC_1,A,S|A|I,0.534,11.53,11.6,9.82,-1,0.556,0.786,0.391,0.646,1
37d2157e81f54634,BAC_1,D,S|C|I,0.629,10.11,10.86,9.31,-1,0.643,0.659,0.431,0.619,0
18cd12a778474690,BAC_1,A,S|A|I,0.53,11.87,11.36,11.45,1,0.574,0.953,0.623,0.771,0
3f22de34edac4303,BAC_1,A,A|I|S,0.441,12.27,12.12,12.3,1,0.436,0.502,0.372,0.459,0
8242d9fbab3141d6,BAC_1,D,S|C|A,0.463,11.73,12.2,11.41,-1,0.325,0.588,0.576,0.494,0
f3ed4c95fa41437a,BAC_1,A,A|S|C,0.466,7.75,7.52,6.54,1,0.398,0.627,0.641,0.549,0
331a05b54fbf4eab,BAC_1,A,E|A|I,0.519,7.05,6.21,6.58,1,0.496,0.99,0.721,0.777,0
4174e89d4c3d4c46,BAC_1,D,R|I|S,0.593,10.46,10.24,10.28,1,0.646,0.99,0.415,0.783,1
9531b7abc0304244,BAC_1,A,S|A|I,0.503,7.99,7.66,6.1,1,0.558,0.708,0.662,0.649,0
7a118ec38ea04d22,BAC_1,D,R|S|E,0.576,11.78,11.47,12.82,1,0.497,0.717,0.838,0.658,0
5dc66f1a88304fa2,BAC_1,G2,E|C|I,0.662,11.1,11.56,10.18,-1,0.737,0.473,0.405,0.555,0
36c663d1b1944b04,BAC_1,D,A|S|C,0.479,11.88,11.98,11.2,-1,0.321,0.694,0.757,0.573,1
6e988d4bfac043b8,BAC_1,D,S|I|C,0.516,10.42,10.19,8.72,1,0.472,0.856,0.603,0.684,1
74e71b60516142d2,BAC_1,A,E|I|A,0.467,12.0,12.42,11.93,-1,0.562,0.601,0.471,0.568,1
84539f7c04e24549,BAC_1,D,E|C|R,0.59,11.52,10.32,10.29,1,0.702,0.529,0.554,0.593,0
457ebf61ff464d05,BAC_1,D,I|S|E,0.495,5.69,4.3,4.72,1,0.609,0.424,0.577,0.511,0
4f6a7c8484034736,BAC_1,D,E|S|I,0.649,12.05,11.64,9.97,1,0.69,0.487,0.634,0.58,0
13690cf28aee4428,BAC_1,D,R|C|I,0.571,9.41,8.89,9.12,1,0.584,0.373,0.1,0.406,0
ecf947534b0941f0,BAC_1,A,A|S|I,0.569,10.53,10.33,10.25,1,0.538,0.415,0.321,0.444,1
2cf7a26993e14778,BAC_1,D,S|C|I,0.62,12.12,13.14,10.58,-1,0.624,0.458,0.571,0.533,1
34403a62c49247c6,BAC_1,D,S|C|I,0.536,10.89,10.97,10.5,-1,0.394,0.99,0.563,0.717,0
8f77d876f762481e,BAC_1,A,C|A|S,0.468,10.71,10.21,11.91,1,0.505,0.669,0.627,0.605,1
30199da401254954,BAC_1,A,I|A|C,0.591,11.45,12.5,11.15,-1,0.605,0.99,0.578,0.794,1
ebf8e24cf38340c7,BAC_1,A,S|A|C,0.468,8.35,8.24,7.26,1,0.418,0.523,0.431,0.472,0
a00ded7e82244dc1,BAC_1,D,C|I|E,0.584,10.95,10.4,10.18,1,0.647,0.99,0.701,0.827,1
49b625dd037d47ce,BAC_1,A,S|E|C,0.501,10.74,11.07,10.45,-1,0.515,0.574,0.329,0.517,0
49bdf93aa018453c,BAC_1,A,S|R|I,0.555,9.99,10.46,9.7,-1,0.494,0.696,0.389,0.579,0
b46781d5d0e0425e,BAC_1,A,S|A|I,0.467,7.53,6.42,8.46,1,0.526,0.587,0.571,0.563,0
6b6ba3d58d8f4204,BAC_1,A,A|I|E,0.447,8.39,7.89,6.77,1,0.275,0.478,0.392,0.394,1
7a47e721a4154561,BAC_1,A,S|A|C,0.463,10.35,9.14,10.22,1,0.279,0.729,0.598,0.552,1
fec67869754c4f7f,BAC_1,A,C|S|A,0.491,8.85,8.82,9.62,1,0.536,0.532,0.822,0.577,0
7de9fa10673943ee,BAC_1,D,I|S|E,0.436,10.21,9.18,10.39,1,0.379,0.293,0.687,0.382,0
fd822094f17f440d,BAC_1,D,A|S|C,0.417,9.25,8.74,8.41,1,0.46,0.298,0.255,0.348,0
515939caee414b5e,BAC_1,D,S|R|E,0.594,11.95,12.17,11.21,-1,0.647,0.489,0.831,0.595,0
611b72dfd26e40f5,BAC_1,A,A|I|S,0.469,9.36,8.85,9.65,1,0.378,0.799,0.835,0.657,1
3ad8bbb62d624d89,BAC_1,D,A|S|I,0.49,12.47,11.76,12.21,1,0.354,0.484,0.1,0.381,0
fe2ef4972ea744a5,BAC_1,D,R|S|E,0.581,10.1,9.72,9.19,1,0.576,0.791,0.504,0.673,0
